,Text,Clase
2990,"Ahir el @govern i @desdelamoncloa arribaven a l'acord de perpetrar un atemptat climàtic i social amb l'ampliació de l'aeroport del Prat. 
Un acord cec i sord als impactes ambientals i a l'organització social. 
Ens veiem el 19 de setembre en peu de lluita! #MenysAvionsMésVida 🔥🌿 https://t.co/MJZWOyWOfr",vicepresidencia i politiques digitals i territori
2991,"🟡🛫 Què pensa la portaveu de la @cupnacional, Eulàlia Reguant [@aramateix], de l'ampliació de l'Aeroport?

""El que cal no és una ampliació, sinó que cal un canvi de model i un debat sobre quin és el model industrial i productiu que volem per aquest país"" https://t.co/sPHfRNyTsq",accio climatica alimentacio i agenda rural
2992,"La submissió a l'Estat per perpetrar aquest atemptat ambiental i econòmic, amb greu dany ecològic, territorial i laboral, és submissió al #regim78 d' ERC i JXC, ambdos

Si fóssim independents també escollirien aquest model autodestructiu? 

Sobirania popular per decidir-ho tot! https://t.co/dQaWfiYe4u",autopromocio
2993,https://t.co/Dh73Y8caEs,autopromocio
2994,#MEDIAMBIENT | Generalitat i Estat pacten l'ampliació de l'#aeroport del Prat. L'allargament de la tercera pista contradiu les exigències de la Comissió Europea i els acords contra el canvi climàtic. Per @albertmartnez i @gemma_g_fabrega #Directa527 👇https://t.co/LhPGvBvLwA,vicepresidencia i politiques digitals i territori
2995,"""Farem l’aeroport més verd d’Europa"" 😵 https://t.co/siXbhwcGAE",autopromocio
2996,"➤ La @cupnacional considera un “atemptat ecològic i climàtic” l’acord per a l’ampliació del Prat

https://t.co/5LleIKnUje",salut
2997,"La @cupnacional treballant per la majoria #EnergiaPública, el @govern per una minoria #JJOOHivern #AmpliacióAeroport i en contra l'emergència climàtica i la llei del canvi climàtic aprovada pel propi @parlamentcat
https://t.co/Gl2ZTQxd5J",autopromocio
2998,"#NoAmpliacióAeroport

Prou! Gobierno (PSOE i Unidas Podemos) i Govern (ERC i JxCat) pacten d'amagat l'ampliació de l'aeroport d'El Prat. 

Si ens destrossen les contrades, alçarem les barricades! https://t.co/y7eGbupH7p",autopromocio
2999,"Les eleccions les guanyen parlant d’independència, de confrontació i de lluita contra el canvi climàtic. Paraules. Quan es tracta d’accions concretes: reunir-se secretament  amb el govern espanyol per servir els interessos de les elits econòmiques catalanes.
#noampliacioaeroport https://t.co/ck9AuiEF9v",autopromocio
3000,"En relació a la imprescindible internalització de TOT el Transport Sanitari i del 061, el Conseller Argimon obvia que no només forma part de l'acord entre ERC i la CUP, sinó que @JuntsXCat hi va votar a favor el passat juliol en una moció al Parlament...!  https://t.co/eJstvvBaZO",autopromocio
3001,"Un acord sobre l'aeroport q contempli les necessàries polítiques per fer front a l'emergència climàtica i tingui en compte el canvi de model industrial i productiu necessari per respondre a les necessitats del país, oi? És a dir, un acord q accepti q no s'ha d'ampliar l'aeroport https://t.co/OHE6hlO5Rg",autopromocio
3002,"Demà treballadores i treballadors dl @112 comencen una vaga indefinida.
El Dep. d Treball els imposa serveis mínims del 85% pq són un servei essencial. Per aquest mateix motiu és imprescindible la seva internalització!
Tot el suport a aquesta vaga! Per una gestió directa del 112! https://t.co/XIvCNMOBjU",empresa i treball
3003,"L’Estat manté i agreuja la repressió. No es donen les condicions pel diàleg. Ara cal lluita i conflicte, per l’Autodeterminació i l’Amnistia. Llibertat @Detingudes23S Força @AlertaSolidaria 
https://t.co/Ej3RzbvgIb",autopromocio
3004,"Persones amb vides hipotecades per culpa de les fabulacions d'intencions de la Guàrdia Civil que la fiscalia assumeix com a pròpies. Un cop més muntatges que criminalitzen amb la voluntat d'atemorir.

Tot el suport a @Detingudes23S i gràcies @AlertaSolidaria per ser-hi sempre. https://t.co/oBaEWsfc9D",autopromocio
3005,"Tota la solidaritat i el suport per les @Detingudes23S i familiars, i màxim agraïment a @AlertaSolidaria per visibilitzar i denunciar amb contundència i des d'un principi la magnitud d'aquest muntatge orquestrat per criminalitzar els CDR. https://t.co/ygrUGB5Zcv",autopromocio
3006,"🔴 La fiscalia vol processar les @Detingudes23S per terrorisme

👉🏼Cap sorpresa en la continuació del relat que se'ns pretén imposar

✊🏽Cap clar i cap por davant l'Estat que ha usat, usa i usarà tots els mitjans al seu abast

▶️ +SOLIDARITAT❗
▶️ +LLUITA❗

https://t.co/cbQzt9qEM3",autopromocio
3007,"El 2013 ja vam aturar la MAT Escatrón-La Secuita. De nou, hi tornen i aprofitant l'estiu ens volen imposar una MAT que pretén arribar fins el Baix Llobregat per continuar afavorint els interessos de la màfia energètica espanyola. No els ho permetrem! https://t.co/ELWl85ouVi https://t.co/NXMHxEXji6",autopromocio
3008,"La perversió del corrupte oligopoli energètic espanyol es fa palès en la producció, la distribució i la comercialització. 
I també és una qüestió de sobirania. Per això la CUP hem proposat (i així es va acordar) la creació d'una energètica catalana pública
https://t.co/hzehdKRH4w",autopromocio
3009,"Jocs Olímpics d'Hivern, ampliació de l'Aeroport del Prat, Circuit de Catalunya,... versus Llei Catalana del Canvi Climàtic. #NoAmpliacióAeroport https://t.co/IZ6FCVtJ07",vicepresidencia i politiques digitals i territori
3010,"Però pel ⁦@govern⁩ cap problema i endavant amb l’ampliació de l’aeroport i amb la Fórmula 1, entre altres despropòsits. Cal aturar ja aquestes irresponsabilitats. https://t.co/XIAa48KaH2",autopromocio
3011,"#11S Ni pactes ni renúncies
La lluita és l'únic camí!✊🏽
#NiPactesNiRenúncies 

📌Primeres convocatòries https://t.co/8EvmmG25nh",presidencia
3012,"Però pel ⁦@govern⁩ cap problema i endavant amb l’ampliació de l’aeroport i amb la Fórmula 1, entre altres despropòsits. Cal aturar ja aquestes irresponsabilitats. https://t.co/XIAa48KaH2",autopromocio
3013,El ⁦@govern⁩ cada dia s’assembla més a CiU i a la sociovergència. https://t.co/YXGYZ2Pvhz,autopromocio
3014,"El preu de la llum aquest estiu registra els 3 preus més alts de tota la història a l'estat⚡️ #CurtcircuitemLos 

Els sectors estratègics han de ser públics. La llum no és un luxe💡

#Nacionalitzem https://t.co/R25tC0tV1T",empresa i treball
3015,"Avui que hi haurà un nou màxim històric en el preu de la llum, és important la creació d’una empresa energètica pública, que també disposi d’una comercialitzadora, per donar una cobertura i un servei democratitzat, lluny dels interessos econòmics.
https://t.co/KOrbvZBO3o",accio climatica alimentacio i agenda rural
3016,"Carai amb la transformació social, verda, feminista i democràtica del @govern: Jocs Olímpics d'hivern, ampliació de l'Aeroport del Prat, i ara rescat de la Fòrmula 1 mentre existeixen irregularitats en la gestió de Circuits de Catalunya. https://t.co/VH6k3vyHG9",accio climatica alimentacio i agenda rural
3017,Un @govern @JosepGCambray que no planifica adequadament els recursos educatius provoca que avui més de 20.000 alumnes estiguin sense plaça en la FP pública. Cal crear ja aquestes places públiques. L’educació és un dret irrenunciable i inajornable.@cupeducacio,autopromocio
3018,"La tensió continuarà i anirà en augment. Una tensió necessària per a defensar el territori, la sobirania i la vida. https://t.co/CZXw72IAE4",autopromocio
3019,.@EnComu_Podem es mostren contraris a l'ampliació de l'aeroport... però fa poc més d'un mes van votar a favor d'aquesta resolució al #Parlament. Una resolució que ignorava que més avions vol dir més emissions. I això és el que avui estan desplegant la Generalitat i la Moncloa. 🤷 https://t.co/JFTSq0Oe0Z,autopromocio
3020,"Ahir el @govern va pactar amb el govern espanyol l’ampliació de l’aeroport. Un pacte també amb les elits i oligarquies catalanes, que fulmina la lluita contra el canvi climàtic augmentant un 33% les emissions de CO2. Torna la socio-vergència. Per la vida, per la terra, diem no.",autopromocio
3021,"Un ecocidi és la greu destrucció d'un o més ecosistemes, de manera que la qualitat de vida i ambiental de llurs habitants i la biodiversitat del territori on hi ocorre disminueixen severament.

La persona —física o jurídica— que el comet és una ecocida.

https://t.co/jNa0x3XsIO https://t.co/7KWpHqiRFk",autopromocio
3022,"Ahir el @govern va pactar amb el govern espanyol l’ampliació de l’aeroport. Un pacte també amb les elits i oligarquies catalanes, que fulmina la lluita contra el canvi climàtic augmentant un 33% les emissions de CO2. Torna la socio-vergència. Per la vida, per la terra, diem no.",autopromocio
3023,"De 1972 a 2016: la lluita contra el projecte de l'aeroport a Nootre-Dame-des-Landes, la Zone à Defendre (ZAD). Algunes idees pel #NoAmpliacióAeroport i #MenysAvionsMésVida. 
 
👉https://t.co/2Fmn1w3y89

👉https://t.co/xA9VEsmWhL",autopromocio
3024,"📢 #MenysAvionsMésVida 
🗓️ 19 de setembre, reserva't la data.
🌍 En lluita pel clima, la salut i la vida! https://t.co/ebPCCi5RDE",autopromocio
3025,"La bilateral Generalitat-Estat ha estat un fracàs. Però no contents amb això, el @govern torna de Madrid amb un acord insostenible i un atemptat climàtic com és l'ampliació de l'aeroport del Prat.",vicepresidencia i politiques digitals i territori
3026,"❌ Rebutgem l'acord entre l'Estat i la Generalitat per l'ampliació de l'aeroport del Prat. És un atemptat ecològic i climàtic que no respecta el territori, és incompatible amb la reducció d'emissions i segueix aprofundint en un model insostenible i precari. https://t.co/gIEZgMFBvA",accio climatica alimentacio i agenda rural
3027,"El juliol el @parlamentcat va aprovar una moció de @cupnacional per la creació d'una energètica pública. 

És un dels acords del pacte de mínims amb ERC.

Avui hem fet un petit pas

https://t.co/xA2wwSzMqW",empresa i treball
3028,"La nova normalitat s'assembla massa a la vella.

Contra la mercantilització de la ciutat, la perpetuació del model turístic extractiu i l'emergència climàtica, ens hi trobareu de cara. 🙅🏽‍♀️ #NoAmpliacióAeroport https://t.co/YvwfCmgnYg",autopromocio
3029,"Hi ha motius econòmics, socials i ambientals de sobres per aturar aquesta barbaritat. Però sembla que el @govern ha decidit hipotecar el país i fer-ho a l'estiu. Això no té res de la ""transformació social, verda, feminista i democràtica"" de la que parla @perearagones. https://t.co/uulMsulHur",autopromocio
3030,"La @CUPnacional rebutja la comissió bilateral: ""Treballarem per un nou embat""

@pjuvilla adverteix que s'ha de seguir ""avançant en camins de ruptura"" i que els anticapitalistes ""no renuncien a res""
https://t.co/QaHWdwwI0O",autopromocio
3031,"L'Agència de Protecció de Dades obre investigació al Mossos arran de la denúncia que vam presentar @cupnacional  per gravar manifestacions sense autorització.

Cal aturar el seguiment i monitorització de la dissidència! 

https://t.co/n8NRgtPX8Q",presidencia
3032,"30 de juliol de 1749, la gran batuda:  persecució autoritzada pel rei d'Espanya, organitzada pel marquès de l'Ensenada amb l'objectiu  d'arrestar i d'«extingir» tota l'ètnia rom del regne

24/09/2018: Gràcies a la feina de @JuventudGitana8 s'esborra el nom del genocida de Lleida https://t.co/wNjIa6PGXj",immigracio
3033,"L'únic objectiu de la banca tradicional és la maximització dels beneficis a curt termini per als seus accionistes, encara que per assolir-lo hagin de prendre mesures que vagin en contra de l’interès general. Per això ens cal una banca pública que 👇🏻👇🏻 https://t.co/gN4qUdriui",autopromocio
3034,"🔥La sobirania com a eina democràtica contra els poders il·legítims de l'IBEX i els seus majordoms.

👊 ""Que la lluita per la sobirania sigui un conflicte pel dret col·lectiu de l'autodeterminació. Que sigui aixopluc i avenç de la resta de drets"" @aramateix https://t.co/eilc1APiN6",autopromocio
3035,"""La negació sistemàtica del dret a l'autodeterminació de Catalunya en pro d'una unitat d'Espanya és vestida,  en exclusiva, amb els valors del franquisme""

❌El règim del 78 viu una crisi de legitimitat. Ho explica @aramateix  ✊▶️ https://t.co/4VfegT9xMD",autopromocio
3036,"📺""El Tribunal de Cuentas, un òrgan amb nom de tribunal malgrat que no ho és. Amb membres del tot caducats, amb la rancietat de la seva noció d'Espanya, de democràcia i d'Estat de Dret""

🗣️ Eulàlia Reguant @aramateix 👇 https://t.co/1W0WeZBwu9",economia i hisenda
3037,"La llei d'Internalització del Transport Sanitari que proposem permetrà:
➡️ Prestar un servei de major qualitat
➡️ Fiscalitzar correctament on van a parar els diners públics
➡️ Equiparar i millorar les condicions laborals (sou, seguretat...) del personal
👇
https://t.co/4QnYZXn4t1",empresa i treball
3038,"📩 La CUP-NCG envia una carta al Govern rebutjant la invitació a la reunió prèvia a la Comissió Bilateral Generalitat-Estat 

""No només rebutgem formar part de l’espai, sinó que convidem al govern a replantejar la seva posició en la forma de participar-hi"" https://t.co/ZWLPeD441k",interior
3039,"""Aquesta absència de mesures, afegides a la persistència de polítiques prèvies neoliberals que han suposat retallades constants en el pressupost assignat a atenció primària (i que s’estan aplicant al nostre país  des de 2008), han deixat l’AP sense marge de maniobra."" 👇🏻👇🏻 https://t.co/8GIYHjPNLy",interior
3040,"El personal dels centres sanitaris està absolutament esgotat i desbordat. Prescindir de les seves vacances no implicaria ""només"" una vulneració dels seus drets laborals sinó que seria una temeritat doncs és més que evident que necessiten descansar per fer bé la seva feina! https://t.co/PAYCexAHU0",autopromocio
3041,"Badalona, l'Hospitalet...i en vindran moltes més. Per baixada demogràfica, crisi econòmica i perquè la pública ho està fent molt bé, malgrat l'infrafinançament i molts despropòsits més. 👇 https://t.co/Sk5W6rbsaS",autopromocio
3042,"""Entenem que la solidaritat internacional i el reconeixement dels drets dels pobles són elements bàsics en la construcció republicana a Catalunya"" 

Una conversa amb el @diaridebcn després del viatge al Kurdistan sirià.

https://t.co/eY7iS2hCst",autopromocio
3043,"Sempre és 26 de juliol

🇨🇺En defensa de la sobirania de Cuba

✊Memòria per seguir lluitant per la sobirania dels pobles!

#CubaSoberana #26Julio https://t.co/JDvKhnnZBf",autopromocio
3044,"⚠️ ATENCIÓ!⚠️

Us convoquem a totes a partir de les 10h davant de la
 
📌 Comissaria de Les Corts
🚇 &lt;M&gt; L3 Les Corts | L5 Entença

per mostrar la solidaritat amb les companyes detingudes! 
     
✊ Sindicat d'Habitatge de Cassoles ✊ 
 
#NoEnsFaranFora 
#CapMésDesnonament https://t.co/kunEaHEsqi",educacio
3045,"9 persones detingudes a Cassoles (BCN) intentant aturar un desnonament il·legal.

Exigim la llibertat de les companyes i que s'aturi la retallada de drets fonamentals. https://t.co/1OpNmfhxqn",autopromocio
